FID,IID,Inter,Inter_miss,Tidyness,Happy_camper,Like_of_levis
2528,2528,1,1,-7.90700945497398,3.85245967856912,-1.10957991959784
2529,2529,1,1,-0.694598727193806,-1.01669901708976,-2.31138726626333
2530,2530,1,1,1.18035640835477,-0.229117003659706,3.92874125675524
2531,2531,1,1,1.37351888443024,-6.55175025553813,-0.247077429468867
2532,2532,1,1,-0.66167006543035,-2.28598775336494,-4.97793527926587
2533,2533,1,1,-7.84519770480837,2.30660889084429,-4.59499653419937
2534,2534,1,1,-2.83328143986051,0.0604547420346001,3.55524062234351
2535,2535,1,1,2.11954316053178,-3.49399845344495,-1.69725429239154
2536,2536,1,1,1.18494206075526,2.62813167911604,2.34027166904606
2537,2537,1,1,-0.578615524813231,2.71703200751154,0.158550152792318
2538,2538,1,1,-4.64962686190528,3.78259918883923,-2.26140469074597
2539,2539,1,1,0.726374554665067,0.527764561734557,-3.15749675127528
2540,2540,1,1,-4.59851388035961,-1.08312947383145,3.47697698856061
2541,2541,1,1,2.27778707188731,-2.32330579151407,2.24723182608601
2542,2542,1,1,7.62722806678802,-0.0582477842014518,-2.72498777627792
2543,2543,1,1,1.61332079702079,-6.20413793355033,0.0950931340642412
2544,2544,1,1,-0.530827362312613,0.986792632305759,2.28126802494769
2545,2545,1,1,-0.736333231164656,-7.97059643644017,4.05905604130516
2546,2546,1,1,1.57027007094962,-12.028833555094,-0.435721778875144
2547,2547,1,1,1.5996571733344,-0.744234568443742,-5.16745462034746
2548,2548,1,1,3.95304591314225,-1.9905375427403,1.23229981122999
2549,2549,1,1,3.95696935961768,-1.65924590857067,3.27073796172151
2550,2550,1,1,-3.02789978690783,-4.48184905395204,8.35332069308739
2551,2551,1,1,-1.0244097735228,0.343594289401909,0.928683981704303
2552,2552,1,1,3.9915832555118,-1.60461557061482,-4.99367484727553
2553,2553,1,1,-0.443827583340385,0.0384444627810728,7.40481106243764
2554,2554,1,1,-1.50092434121249,0.831525016434271,-1.59821851263318
2555,2555,1,1,-0.177796847970062,5.15911215050264,10.4471044589819
2556,2556,1,1,-1.93147922327807,-3.0998623892868,1.29796779224399
2557,2557,1,1,-3.22034131325108,-2.71294162497952,-6.68946756932428
2558,2558,1,1,2.34596507165793,1.95125267697786,3.79236363153311
2559,2559,1,1,-1.70112658190621,7.41347924338725,-1.24344592024521
2560,2560,1,1,0.0848148745335502,-0.835962709521352,5.69261490296392
2561,2561,1,1,-4.06911428025042,-2.56691088065705,-1.6345607051883
2562,2562,1,1,1.87176821323344,0.43728432535389,7.00002610414611
2563,2563,1,1,0.00972222684763317,0.730797325306331,-0.60169060016664
2564,2564,1,1,-2.16108200298831,-4.56323699015447,1.74478693123451
2565,2565,1,1,-1.21913897143556,1.57258471365708,-3.57565675836565
2566,2566,1,1,-3.68421636410995,-0.5120608317398,1.69097418182543
2567,2567,1,1,-9.17863642080565,1.3799093673853,-6.19280881369318
2568,2568,1,1,4.76937994736359,-6.19807273837301,3.80753930552819
2569,2569,1,1,-7.8743090493452,-1.08759044067919,3.85981454298223
2570,2570,1,1,2.96138477662806,2.88142666915885,-1.83862237429117
2571,2571,1,1,2.05450236133241,5.08646411690512,-9.317957383681
2572,2572,1,1,-5.15018404064095,-6.43930410987444,-1.35645527046371
2573,2573,1,1,4.3904961665005,-1.63180214427251,5.57320282634286
2574,2574,1,1,-3.31915446400501,1.67869951592161,0.341460200305214
2575,2575,1,1,-0.719139861552885,5.63663016033655,-5.17432667130821
2576,2576,1,1,3.35054548962381,-4.94563194115971,2.17907935331352
2577,2577,1,1,-2.01122857478589,-0.197129943348709,-2.05185754860859
2578,2578,1,1,5.81541996128979,2.96534351061256,-0.794664667062618
2579,2579,1,1,-3.49943196256737,-1.11310567699653,2.85043509646895
2580,2580,1,1,2.24357429603527,-7.00355777647318,7.25184241443598
2581,2581,1,1,-0.98017296268069,-0.66590496261655,6.95867059817814
2582,2582,1,1,-1.31845379239636,-8.16829651608149,3.58305816075952
2583,2583,1,1,1.18885128753276,2.44626983685917,-0.227863296699342
2584,2584,1,1,0.597777328767257,-6.94128158154075,-1.30528476055599
2585,2585,1,1,-2.6496843389777,0.386375131397131,3.51165146337195
2586,2586,1,1,4.41667217139628,-0.933514073453284,1.97027616904923
2587,2587,1,1,-1.28338716480392,-5.92715666444621,-8.51207838370369
2588,2588,1,1,3.55659357236921,0.935094261045943,-1.72292142283876
2589,2589,1,1,8.61850564159308,-0.823538169887253,-2.36456761692289
2590,2590,1,1,-6.95383382612026,10.4594627264039,8.95392328719754
2591,2591,1,1,-2.82829494489971,-5.00446837701246,-1.4355977380137
2592,2592,1,1,1.39784539304669,0.167520323591904,-0.78130999265318
2593,2593,1,1,5.20111813995521,0.715358375716486,-0.186155925457133
2594,2594,1,1,3.41402830702045,-2.42580459467792,1.46412272903731
2595,2595,1,1,-3.79092290369697,-2.12590960128062,4.98476358117049
2596,2596,1,1,-3.18347773469371,0.176759176941094,5.18959779971692
2597,2597,1,1,4.08415921313434,1.43797979409701,-0.204329409584777
2598,2598,1,1,3.74331525612836,0.248012751202738,3.51000959937271
2599,2599,1,1,-1.30644190339827,-0.976605571802249,-7.86299683193194
2600,2600,1,1,2.95643722766068,5.29219615705334,-2.40145554476852
2601,2601,1,1,-9.78056798059784,-4.03551747573313,-5.26192650081575
2602,2602,1,1,-6.61337753316413,-8.42126695346377,-4.83833971806757
2603,2603,1,1,2.59241827308384,2.77023602556854,3.00600344007344
2604,2604,1,1,-4.24512083253858,1.42721337535407,-1.48579348605661
2605,2605,1,1,-1.25093492552338,13.8260089209785,-1.83248803655067
2606,2606,1,1,1.39662093387194,-3.60594609019103,2.61822712007683
2607,2607,1,1,3.70837430542318,-4.51065020188114,-0.10628951723693
2608,2608,1,1,-10.2259948246746,0.722014840192172,-3.48056115914082
2609,2609,1,1,-3.69069674472251,8.12075373372708,1.55957158034295
2610,2610,1,1,4.58256699810817,-0.682029352941727,2.27037835364869
2611,2611,1,1,2.08006805099954,7.02032277208497,-5.35856391719385
2612,2612,1,1,-7.09629213737173,3.26553785764587,-3.44688179142585
2613,2613,1,1,6.32250466006196,-1.60294439712168,1.09620846980706
2614,2614,1,1,-2.06244429134251,1.6465190852698,6.87220323515957
2615,2615,1,1,-3.67004781771319,0.620836015643847,4.34091658801725
2616,2616,1,1,3.61429750266688,0.534434535706679,2.95919259544971
2617,2617,1,1,-4.43780711249218,1.69231912182395,-1.26436818507365
2618,2618,1,1,4.33085055608455,4.65556131330022,1.44822845822693
2619,2619,1,1,0.145200399170045,-0.536553406608275,-7.85265966802566
2620,2620,1,1,-4.46813152736041,7.47845641744374,-3.99748570311701
2621,2621,1,1,4.49861692055376,-1.31430769288105,-3.09841378186096
2622,2622,1,1,0.0585060222119589,3.94395748977592,5.88468733196222
2623,2623,1,1,1.22861229136415,-4.93828493989804,4.41070115058069
2624,2624,1,1,8.45578167138735,3.41665232851615,-1.64055089396192
2625,2625,1,1,1.82025276394237,-0.326669566626833,-0.145486388202722
2626,2626,1,1,0.691964890841462,-1.55575341771564,-7.93231414564374
2627,2627,1,1,-0.297006052729057,6.24452170210678,-2.19816214674737
2628,2628,1,1,1.99892022940292,-1.15718757376752,4.21648454374786
2629,2629,1,1,7.63124229272579,2.78868054752307,1.02516969880912
2630,2630,1,1,-8.76083134121224,1.59971847868344,-1.92037448894905
2631,2631,1,1,9.58598234958935,-1.97312081018095,-1.13287307210311
2632,2632,1,1,-1.59395421114916,-0.676473469928103,1.29383112491528
2633,2633,1,1,-3.33153871022229,1.33280124013323,2.47797527839424
2634,2634,1,1,6.88979099247806,3.11008610023058,2.48558398979999
2635,2635,1,1,1.78852964847036,1.15560706808545,-0.287073509757244
2636,2636,1,1,-0.0897440651532759,5.8608744586743,2.18708215878017
2637,2637,1,1,-1.07514521078108,5.49504783350062,7.23168800615189
2638,2638,1,1,0.392755949415482,-6.44987484521247,5.43201899966649
2639,2639,1,1,-8.12710064379728,-6.7333091178588,-4.8271883278858
2640,2640,1,1,-0.487957690858938,2.02279890813969,2.28072317391255
2641,2641,1,1,-0.18117764339982,-1.78580638371077,-4.85315195270478
2642,2642,1,1,1.01489069838381,-10.3888551999747,3.32044645581281
2643,2643,1,1,-1.60550988721131,13.5245417757812,0.651722592139654
2644,2644,1,1,-2.52809828919588,-1.26036862390441,-1.89184448023684
2645,2645,1,1,5.24961749319867,5.72246863222693,5.76137913380479
2646,2646,1,1,-5.73248180976488,-2.77986249640576,0.599240379829668
2647,2647,1,1,0.737036877852041,1.47889614913544,-1.59645903214383
2648,2648,1,1,-0.0872336898294486,-1.53429466131446,4.07807415803124
2649,2649,1,1,-4.88776082685169,2.1679324637451,-1.69675309672552
2650,2650,1,1,5.52268782495684,0.974889679730737,-3.95723862480385
2651,2651,1,1,0.164696995149495,2.93265199718324,-0.723821919215119
2652,2652,1,1,5.20274481865781,0.0632665354060851,4.87029122420672
2653,2653,1,1,-2.74362720828236,3.6187800122226,-2.35644558790908
2654,2654,1,1,8.33677335488683,-0.532866952544556,4.308024129395
2655,2655,1,1,0.446599028553042,0.586079207860032,-3.16250706526095
2656,2656,1,1,1.78087552779973,-1.64829556509403,4.02675989609258
2657,2657,1,1,-4.50080669756307,-3.39009620615752,0.8380182109815
2658,2658,1,1,-2.95688300227047,-0.757653684666398,-1.74501394838943
2659,2659,1,1,-6.05017962931212,2.72572010763258,0.792510879610609
2660,2660,1,1,4.41264313351713,-4.2644891986499,2.5834343626192
2661,2661,1,1,3.98712404289806,2.08679333078147,-3.60468711556366
2662,2662,1,1,-0.279585818589236,-7.08242753045407,-2.07557295838218
2663,2663,1,1,0.183421943683368,1.27107589651326,-3.35790129178505
2664,2664,1,1,-3.96903621439711,-1.05765175884744,11.1133962479302
2665,2665,1,1,9.34660519011559,-6.6704432359145,-3.41109364567433
2666,2666,1,1,-1.99426122143773,-3.38452406449097,-2.40610071126098
2667,2667,1,1,-0.966900009346218,4.19167596685994,-0.531560953443447
2668,2668,1,1,1.34924436272392,-2.65629709518554,-5.50185582617235
2669,2669,1,1,-2.42352329637952,4.44809634071672,7.87730444185272
2670,2670,1,1,-4.38135661948245,-3.47854751256155,7.0720521802663
2671,2671,1,1,0.742025241753805,0.275058767854011,-3.06937182359497
2672,2672,1,1,1.04376574002755,1.05769220835203,1.07959816311099
2673,2673,1,1,0.241202593791512,3.85855224574177,5.62831688897433
2674,2674,1,1,-7.42822230688176,4.77928950665674,5.13345768921341
2675,2675,1,1,-5.48043533307635,-2.74382817649975,5.09474834806976
2676,2676,1,1,-0.22853625557357,-2.55648747922885,-0.154069257945223
2677,2677,1,1,-0.29937417150991,4.72684957918443,6.00375507775922
2678,2678,1,1,0.607252701628844,-0.338784556108421,3.82614854100743
2679,2679,1,1,-0.246015824838808,3.44966834738568,-1.1264624712932
2680,2680,1,1,-3.50463768462253,-5.45170317846593,-3.2321047254111
2681,2681,1,1,6.01756225955902,3.42965860224315,4.56318132016279
2682,2682,1,1,-3.71015331180564,-2.85035096598933,-2.91953729278821
2683,2683,1,1,2.52281341554078,1.8869863560414,-4.13521140272233
2684,2684,1,1,-4.70161127207127,1.21582205558683,-6.01357654843112
2685,2685,1,1,2.09640865244369,3.91955007098296,-2.08519153203718
2686,2686,1,1,6.23294306094917,-1.78238326711712,-4.73554610022359
2687,2687,1,1,1.08437870828805,-2.35915120665042,-6.77498692883889
2688,2688,1,1,7.14740136531046,1.41998391551414,8.32411062827086
2689,2689,1,1,-0.753240845621479,8.42565745406354,2.93348105662214
2690,2690,1,1,6.41547599673543,-1.28762818162686,-0.939991188787582
2691,2691,1,1,-0.755943792454308,8.75947402390265,-4.79470581348345
2692,2692,1,1,6.87761977526916,2.89663151981887,0.250669253203317
2693,2693,1,1,0.154885927070234,-4.78249145699353,-4.53529230769553
2694,2694,1,1,1.38290385048002,-6.40571955086142,1.71468944280504
2695,2695,1,1,-2.74155804799661,3.60804071115028,-2.86975416598697
2696,2696,1,1,-5.70530114345725,1.30105662540223,-5.05673431789746
2697,2697,1,1,2.44384991971105,0.711564498733234,-0.495107227732511
2698,2698,1,1,-9.11226319791406,0.446448978540352,4.3889555373778
2699,2699,1,1,-1.11742596571942,3.71199410433404,3.24606131680514
2700,2700,1,1,0.0861480316293785,3.48335395290166,-4.01588467085904
2701,2701,1,1,-0.84566272428695,5.03416434286329,-7.07094040553996
2702,2702,1,1,-4.23158403544533,-1.83791599109843,-1.0367759545056
2703,2703,1,1,2.24767605891251,-2.35252012069334,8.54936015156214
2704,2704,1,1,-4.80938049453851,3.30617133358405,-0.507717746138723
2705,2705,1,1,-6.0711953440829,-8.64298127996604,4.80847714572726
2706,2706,1,1,-3.12883114905031,5.09072393697624,0.234072566028534
2707,2707,1,1,-2.15810847409484,4.81691349445409,0.777521902640658
2708,2708,1,1,-0.8471414447039,3.89217432294856,-0.162751285879473
2709,2709,1,1,2.69797116322912,-0.0849207480582758,-2.68136572270858
2710,2710,1,1,5.43172554235855,-5.71439452501589,-8.80923905354303
2711,2711,1,1,3.49183239903243,3.78423232604029,-0.770932180096532
2712,2712,1,1,-4.88062995485769,-2.68982813164947,-5.95432125190223
2713,2713,1,1,1.8200556923149,2.7029234948974,0.870330850692908
2714,2714,1,1,-5.89869045913802,-1.18955131317493,3.2754741029665
2715,2715,1,1,-4.35365178517392,4.65740995849402,-1.69115404884505
2716,2716,1,1,3.37310032755262,3.17821272840301,4.48906239550796
2717,2717,1,1,0.970427162311245,8.64392026553227,-1.48447323502487
2718,2718,1,1,-0.425846167002706,-2.63181932587924,2.10969173059212
2719,2719,1,1,9.43209125598003,5.89059529919868,-1.88652929394224
2720,2720,1,1,-9.28543422540739,5.80012955386458,4.68612842310164
2721,2721,1,1,-1.54725921428271,3.03855372761237,-0.252669965759332
2722,2722,1,1,-8.16044037553932,8.49281885205498,-0.337136885324671
2723,2723,1,1,2.89101044564009,4.7532718897015,-0.696968386637063
2724,2724,1,1,2.01919611350552,-1.06054936320301,-2.93327651126582
2725,2725,1,1,3.51369754797773,0.761950250754523,-3.79981849962346
2726,2726,1,1,0.582078312514187,-2.07166871177774,6.02016743850844
2727,2727,1,1,4.75639164769795,3.95331448953947,6.00421563489323
2728,2728,1,1,0.237396753031321,-6.72435152659626,-3.9138027779512
2729,2729,1,1,-2.32714405873571,-6.40367293616634,5.08295039483536
2730,2730,1,1,0.189814439515793,-0.905302135221058,-5.03363355640128
2731,2731,1,1,-2.55749759234264,1.75758954225728,-3.33812049519003
2732,2732,1,1,-1.69782813325879,1.20278025334272,-7.34084531464127
2733,2733,1,1,1.8660971499031,-6.34422313946902,14.1924162769334
2734,2734,1,1,4.23520032119933,0.744902083896001,-0.217579618341188
2735,2735,1,1,1.73611541048775,2.12882059670013,-0.15513436951568
2736,2736,1,1,7.90746982902286,1.18709388304482,-7.5790059422909
2737,2737,1,1,1.22570448666074,-2.8387710770273,5.14571990813094
2738,2738,1,1,-1.09722027726262,-2.14837471726329,4.93123716610926
2739,2739,1,1,-2.57701100016917,-3.97510224504633,5.48021301192688
2740,2740,1,1,4.28306758675405,4.35011911689629,-0.707385036116334
2741,2741,1,1,-3.55784322396036,1.23882940487181,1.88517179053288
2742,2742,1,1,3.58988926714081,-0.674832826763243,-0.0365411208134262
2743,2743,1,1,1.87873660624491,4.23779076094867,-7.66114574626344
2744,2744,1,1,-4.74920197369251,-5.91458503006616,-0.20940552154139
2745,2745,1,1,-6.90066049815724,1.76343906714678,-3.89667135977386
2746,2746,1,1,2.35358894682813,4.32688736106671,-1.97892241807672
2747,2747,1,1,-9.36349300844347,-10.2592086588757,-2.74377951479826
2748,2748,1,1,-0.498394189388612,5.48925270667392,1.57507237862134
2749,2749,1,1,0.519301877035153,-2.9312417259182,-4.09622549950147
2750,2750,1,1,2.93506436453395,-2.62167571996133,-1.78618677810781
2751,2751,1,1,3.55614329130301,3.11316025898989,-7.61035585679773
2752,2752,1,1,0.241513621894412,7.66630165640993,5.08034471448287
2753,2753,1,1,-0.269424595636321,1.7851731407746,2.63046105881724
2754,2754,1,1,-5.0979964603068,0.398378255501169,0.0931067799215621
2755,2755,1,1,0.901623931429532,0.584812682078915,5.91169961960143
2756,2756,1,1,3.32146279084006,2.31287471323528,0.667520926656032
2757,2757,1,1,-0.853246953026779,3.78503598716962,3.84319555383895
2758,2758,1,1,0.87329863432776,0.964326386347306,-0.133805140919232
2759,2759,1,1,1.02862947903348,3.13708489424118,1.60726060354824
2760,2760,1,1,3.64658088768656,-1.22869719736777,1.03128555042206
2761,2761,1,1,-1.13228436379288,3.07884342582021,1.39645202598522
2762,2762,1,1,3.24125432085714,-0.10900706888529,-1.79042151021735
2763,2763,1,1,-1.45137009838283,3.84382284905962,-7.87160395158316
2764,2764,1,1,-1.72260587024388,1.41330023961693,-5.55596050564331
2765,2765,1,1,1.42144565250242,1.40443182645191,8.70676271467244
2766,2766,1,1,6.91753706407478,-6.89735793712241,1.07558167424577
2767,2767,1,1,4.52265210503815,-5.75599214128148,-1.7340066459789
2768,2768,1,1,-1.99939020407276,1.69485338530105,-0.868131013783194
2769,2769,1,1,3.6493867480876,-1.41565751132978,2.65722541301713
2770,2770,1,1,0.0256184139449218,-6.785123600157,-0.321448534611036
2771,2771,1,1,1.66994976416304,0.462683155322891,1.78992785606565
2772,2772,1,1,-1.89655270896847,-0.284498045162183,-1.10697377111125
2773,2773,1,1,-0.316631661228138,10.6400952119306,-6.51505154966386
2774,2774,1,1,-1.79658376904106,2.89754294142451,-3.58446893728325
2775,2775,1,1,-1.12986403183445,0.557911266024409,0.69013423832084
2776,2776,1,1,-9.16711308932342,1.02346913952357,1.5146277509979
2777,2777,1,1,-3.9710585529948,3.72685815840927,2.80034984246927
2778,2778,1,1,0.618542692246591,2.16934155723826,3.98742040163141
2779,2779,1,1,3.68607321773502,3.33539462592933,9.88984943203997
2780,2780,1,1,2.42534585123301,1.1422657015678,6.33719820757671
2781,2781,1,1,3.80903553833553,0.318234827678272,0.567694724721814
2782,2782,1,1,2.88031353550352,1.8841906260657,0.72721049914715
2783,2783,1,1,-0.241903332979123,1.053400103796,-7.21877140253237
2784,2784,1,1,-0.658597854077865,0.682743103715317,-6.24974558327386
2785,2785,1,1,3.88071345880898,3.46426181390838,1.70793010907132
2786,2786,1,1,-9.65438998717092,-3.61209916577443,1.20461050808398
2787,2787,1,1,-4.14281128632085,5.69931301704117,-0.781449802141476
2788,2788,1,1,-1.57054520253476,-0.589460637726124,3.50191113357934
2789,2789,1,1,6.86994944982152,-1.17758497873665,-1.86242825304143
2790,2790,1,1,3.98694810273558,-8.48117240691036,-6.55156776584145
2791,2791,1,1,-2.50019728067678,2.86184193631722,-3.15787180655738
2792,2792,1,1,1.02984913786284,-1.52493725778294,-2.67280693571773
2793,2793,1,1,6.1555669004108,-1.41754501351672,-4.58236477770109
2794,2794,1,1,6.861923729367,0.521832361875314,-4.71596586881774
2795,2795,1,1,-0.34567567754613,2.54062347698984,0.294457038555059
2796,2796,1,1,-4.55036793569371,-9.16027357587457,0.392383848244522
2797,2797,1,1,0.5779277621439,0.931664447313176,8.43074857268638
2798,2798,1,1,-6.72363456267876,6.04519860106384,-1.14702699264978
2799,2799,1,1,-1.33458000287968,-1.39115483421373,4.78734881250771
2800,2800,1,1,5.09400124039187,4.90864361542814,-1.55104975503848
2801,2801,1,1,6.74354864360609,-2.33156699907183,-0.975428354010964
2802,2802,1,1,-1.61591820199278,-5.28240800534487,2.02896630140507
2803,2803,1,1,4.89659473041969,6.19925245873635,0.179825434624519
2804,2804,1,1,-3.26888151798699,-6.51263052605004,5.49739308356112
2805,2805,1,1,6.91277985847006,-6.9917837865683,-0.460812418888104
2806,2806,1,1,-4.13783925716449,-2.33200212500027,-0.0653079269458263
2807,2807,1,1,-4.66290368966772,-1.58243833055268,-4.01601167501222
2808,2808,1,1,-0.302829069279944,3.1312965463291,-0.121339478743039
2809,2809,1,1,-1.5139943006009,-1.75350452528039,-7.02555584045667
2810,2810,1,1,0.761418189413748,1.65794217050278,-0.565278281159026
2811,2811,1,1,0.863924253759495,4.50891708870537,-8.63765830240884
2812,2812,1,1,-0.758891632878376,2.60429145135111,3.84464760467813
2813,2813,1,1,-2.45049267150472,-2.01106611904946,-4.41979849149233
2814,2814,1,1,-7.12629885506848,1.21692103867039,6.70991008494341
2815,2815,1,1,-4.46935228318834,2.50143088047587,0.36184502890761
2816,2816,1,1,-4.37575109275595,-1.71688022660574,0.232240213493075
2817,2817,1,1,-4.94646569541972,-0.0261067333043314,-0.359729328257191
2818,2818,1,1,2.90306490486249,4.54145050254778,-4.98626066683724
2819,2819,1,1,-2.99134712004794,0.354293246762358,6.43650348208707
2820,2820,1,1,5.85348792236916,1.70314521455451,-10.1846290078054
2821,2821,1,1,4.40558315742089,-3.79309134953667,-0.689304719618931
2822,2822,1,1,-0.575848951815211,-1.31870531346605,-1.0780092237768
2823,2823,1,1,0.584563999420621,-4.7715395110037,-5.88037607619962
2824,2824,1,1,-2.87366328203521,-0.568080699064797,1.01778998804755
2825,2825,1,1,2.06495438937178,-3.47129927096656,-0.131686205928319
2826,2826,1,1,1.07031601100683,-5.39914307303807,-2.98029844164248
2827,2827,1,1,9.5607128548929,6.78721542062549,-1.116589542036
2828,2828,1,1,5.40017579774896,-2.0205974605742,1.68191203422886
2829,2829,1,1,6.19572259074378,-5.39346019457758,7.40961559430134
2830,2830,1,1,-2.07589230398127,-0.647441863636376,-1.68683274403897
2831,2831,1,1,-4.09601883441516,-0.696624225123702,-7.6976074974508
2832,2832,1,1,-2.82240402710052,0.850669729653791,-4.11036334327771
2833,2833,1,1,4.14125399642414,0.615428184950489,-6.35458868408779
2834,2834,1,1,0.513703319359409,-9.5714714096191,-0.680089585574527
2835,2835,1,1,-2.24290527241797,-1.76848340688815,-4.44833650875211
2836,2836,1,1,3.01292643503042,5.61090360669803,-2.94015107158731
2837,2837,1,1,0.466197078274542,1.96886384220882,-1.07933434591427
2838,2838,1,1,-2.88365085528804,0.489884700403309,1.18784812214857
2839,2839,1,1,2.08635938862312,-2.99958354558424,-7.43095934974673
2840,2840,1,1,0.989742641344382,-0.451186906433819,0.590386100110698
2841,2841,1,1,1.18074255607835,-2.59490869307499,3.01708055653255
2842,2842,1,1,0.597981128833443,-0.472397949008472,4.28135050494025
2843,2843,1,1,-3.1752088250892,11.0430561663349,-1.71431073162189
2844,2844,1,1,3.07235225751653,2.55160221979272,-1.4065055975664
2845,2845,1,1,-0.436624701381161,-6.43568779670444,3.73961872323647
2846,2846,1,1,5.40849812234402,-0.199595101904702,-1.7252137508695
2847,2847,1,1,2.77051036531122,0.777007098163414,5.54983844320882
2848,2848,1,1,-4.35551769344502,-0.57006310709037,-0.693493437234953
2849,2849,1,1,-0.855373834202511,4.81996291298676,-0.682076492057478
2850,2850,1,1,4.11150541102585,2.9088795828421,4.78934931132533
2851,2851,1,1,5.21973243910395,1.36208351968526,0.567052323624532
2852,2852,1,1,7.52885910588898,-0.99372939257203,2.35351629702486
2853,2853,1,1,-3.67986516628502,-5.26435380340518,-6.56539512002972
2854,2854,1,1,3.67557451248935,-0.0606005617443355,-2.94750423371377
2855,2855,1,1,-0.231668079557279,1.79511621721163,1.77363768075439
2856,2856,1,1,-4.07076690278095,7.28224937779953,-8.86171317044921
2857,2857,1,1,-8.50026655678016,-2.27099898807007,-0.883971422817093
2858,2858,1,1,6.22070081198315,1.47422120110295,-1.13522098234959
2859,2859,1,1,-3.08002225614305,3.56189500452937,-1.52968018353487
2860,2860,1,1,-6.19671564278418,-5.86052832386835,2.03762379475595
2861,2861,1,1,-6.11059056888171,-9.47077364602642,4.61696272575761
2862,2862,1,1,0.612264031655736,-0.854334948628227,-0.95800586557024
2863,2863,1,1,-6.43984740988602,2.81625253846066,6.46283057420345
2864,2864,1,1,-8.14019717153053,4.26660199849386,2.74564201626641
2865,2865,1,1,1.28130719799979,3.34876397010521,3.28555863504828
2866,2866,1,1,-2.07271400930519,4.02625869736737,-5.1676403966075
2867,2867,1,1,0.27677177088664,5.78306678350867,-1.81842727881682
2868,2868,1,1,-0.587226133229863,-2.47246440414314,-6.37778971451119
2869,2869,1,1,-0.596089119124243,-6.0721692606149,0.363128444692288
2870,2870,1,1,-1.41400940126546,-9.8904025642514,-5.64853302267517
2871,2871,1,1,-5.03091029182901,-3.42462897216774,0.285885298957866
2872,2872,1,1,0.704938213869811,-1.77208367604892,2.65193998838968
2873,2873,1,1,0.282876869814295,3.10920727326002,2.21762545211547
2874,2874,1,1,5.41895806587686,1.49475460177244,7.05237080114848
2875,2875,1,1,3.50997187247176,0.259046496371244,-6.1814966960225
2876,2876,1,1,-1.06098128110499,1.14216375746337,-3.40880673268987
2877,2877,1,1,3.361423210092,0.207851680497014,1.156249668297
2878,2878,1,1,1.23668620085894,-1.44267021531779,-2.94415205212141
2879,2879,1,1,1.35717389832988,0.538974535683919,-3.78218691516301
2880,2880,1,1,-1.21734556616999,-1.19133461668806,1.7726801587717
2881,2881,1,1,-4.30956353935773,-3.26021206050656,2.63429142389593
2882,2882,1,1,-6.26559801750511,-3.29524771609372,-5.08572630845569
2883,2883,1,1,-0.651697693933997,-0.229432908210046,-0.364069871499601
2884,2884,1,1,-5.61708234250627,3.42764926178997,-1.68022166480564
2885,2885,1,1,-0.514217782444653,0.680312889992279,-3.43100952505739
2886,2886,1,1,-2.29617602953548,0.0442252924578206,-0.753752834682095
2887,2887,1,1,3.90270653722773,-7.17149234805097,-5.12649092394218
2888,2888,1,1,0.356764877054432,-0.212231458337434,0.646356918870784
2889,2889,1,1,1.93048956571964,0.831708345512871,0.500495242932773
2890,2890,1,1,-2.06774611914105,8.46843235931003,4.01655649349049
2891,2891,1,1,-8.35005844820929,3.49611675881828,-1.13859609244126
2892,2892,1,1,-1.75846421938367,3.15956634795978,1.48850833475394
2893,2893,1,1,-3.67750551782375,2.29599267666247,7.2334654500785
2894,2894,1,1,4.86808346669397,-0.730226104300633,0.483686220513329
2895,2895,1,1,-2.34599096909523,1.64975970248192,5.02047144247362
2896,2896,1,1,6.08907527918714,-0.538229220056091,-0.18583710085136
2897,2897,1,1,3.4056123252693,-3.29000204810081,2.99453102910143
2898,2898,1,1,0.442004989920413,2.88895177252553,-0.603932966593121
2899,2899,1,1,7.99363537031863,-6.10716459056458,-5.97811633846978
2900,2900,1,1,-0.297012362817306,-3.38495116405825,5.97136276995674
2901,2901,1,1,3.29850010205102,0.391884638920881,1.14693817072236
2902,2902,1,1,-2.97143072301148,2.98858867101974,4.02849293620228
2903,2903,1,1,-1.99497069615173,-3.87775943693735,-4.76008430785261
2904,2904,1,1,-0.462819415329767,1.2352315143604,-3.21105189454617
2905,2905,1,1,-5.87410353517394,2.21764232837118,1.39973894952502
2906,2906,1,1,-0.058107036248337,-4.36879229937218,-1.73293309349682
2907,2907,1,1,9.99342174086713,-7.7317255325165,2.88009796907981
2908,2908,1,1,-0.625238966434612,-1.35238375511627,7.84830496008962
2909,2909,1,1,-2.44883679367579,-2.1747624095906,3.02435080690095
2910,2910,1,1,-7.07899921887937,-1.77156774985688,-3.16019100120638
2911,2911,1,1,7.56884499754956,-1.81964442187229,-3.02867616405581
2912,2912,1,1,-3.32427602845151,1.28014302698563,-5.95115550066638
2913,2913,1,1,0.00581931935352945,1.48338577592892,2.51841082959041
2914,2914,1,1,-2.43307029698938,-4.69386272993726,2.43041266748789
2915,2915,1,1,-2.51814268497055,6.15134301314359,3.45376635687999
2916,2916,1,1,-0.678837936510147,1.93413228235021,3.86888816442146
2917,2917,1,1,0.727875395788528,2.88686245022694,-1.48560958851031
2918,2918,1,1,0.129273505088387,0.963403694529202,3.12177082974121
2919,2919,1,1,7.87772188285388,4.12819732444721,-0.59898314473352
2920,2920,1,1,-0.841444875424841,3.53207141601573,-4.7933514901374
