FID IID Inter Inter_miss Tidyness Happy_camper Like_of_levis abcd_site
2915 2915 1.0 1 -2.51814268497055 6.151343013143589 3.45376635687999 2
2916 2916 1.0 1 -0.678837936510147 1.9341322823502098 3.86888816442146 2
2917 2917 1.0 1 0.727875395788528 2.88686245022694 -1.48560958851031 2
2918 2918 1.0 1 0.129273505088387 0.9634036945292019 3.1217708297412097 2
2919 2919 1.0 1 7.87772188285388 4.12819732444721 -0.59898314473352 2
2920 2920 1.0 1 -0.8414448754248409 3.53207141601573 -4.7933514901374 2
2921 2921 1.0 1 -0.44197162683055496 -1.9281145553136798 -7.05567824142398 2
2922 2922 1.0 1 3.5869827377952896 -1.13507288613453 -5.5271471679009005 2
2923 2923 1.0 1 -1.82196356180297 3.34724666015782 1.3669844500784298 2
2924 2924 1.0 1 2.14142510947746 -2.78220418698363 3.2137949996112503 2
2925 2925 1.0 1 -6.142273346733919 -1.0694411129647499 -1.80435254472464 2
2926 2926 1.0 1 -2.12508929577566 1.8201512036365102 1.94955919887984 2
2927 2927 1.0 1 -4.900420210215031 -0.405953782699335 2.43632545669552 2
2928 2928 1.0 1 -9.081927786282481 -4.04769219794254 7.7630040713186 2
2929 2929 1.0 1 -2.52714270667257 -4.62900999055734 -1.7977312971551103 2
2930 2930 1.0 1 -0.061847133941300994 -3.65446019248223 0.0116584763370271 2
2931 2931 1.0 1 -3.7560515813141 3.0849232440946697 -3.3735778441525297 2
2932 2932 1.0 1 -3.68958927686723 -4.27387611045634 -4.5209698518935095 2
2933 2933 1.0 1 -0.615534853128894 3.83856933900424 -5.447315062152719 2
2934 2934 1.0 1 0.8806612768985429 -4.53051290100289 -5.57268786625669 2
2935 2935 1.0 1 10.471104940338698 1.9108484688445 6.068373393402609 2
2936 2936 1.0 1 -1.3004005048193201 -1.01754877966442 1.3628946788264498 2
2937 2937 1.0 1 -1.86572503849051 0.9531713584953392 -3.76507835273768 2
2938 2938 1.0 1 -2.7065758018532597 -0.428050843673122 -12.1314407589082 2
2939 2939 1.0 1 -0.126734640179704 6.43784321894488 4.43249378047281 2
2940 2940 1.0 1 0.199093296524858 5.81992071033136 -4.77067092605893 2
2941 2941 1.0 1 -1.0060446046251899 -0.20854276817819603 -1.02352462841661 2
2942 2942 1.0 1 -3.16831377127105 3.5011855901751296 -5.225669718540231 2
2943 2943 1.0 1 5.920103205267759 -3.13672762366634 2.68403848587903 2
2944 2944 1.0 1 4.19552163072263 1.5644575938641798 2.37897843778043 2
2945 2945 1.0 1 -2.8747044740989898 6.137184343350049 2.3764367218819302 2
2946 2946 1.0 1 -0.23940955460084196 -2.3834702038784 6.16196048673236 2
2947 2947 1.0 1 -2.15753954317044 -1.3780645894466201 -0.149873503939187 2
2948 2948 1.0 1 -3.9287170476982896 2.96362591302355 2.26332831616667 2
2949 2949 1.0 1 3.8532058320632405 0.541502300300883 3.41368456272412 2
2950 2950 1.0 1 7.37288486178939 -1.1213283314976799 -1.54388513266628 2
2951 2951 1.0 1 6.787760569109991 -6.087052279442769 1.0266257022101402 2
2952 2952 1.0 1 5.352327556865419 4.91251754397925 -0.811662873692134 2
2953 2953 1.0 1 -2.00426479898254 0.0861891895343025 -4.8016004936182695 2
2954 2954 1.0 1 1.22834640336174 13.3462010663549 4.82906384535291 2
2955 2955 1.0 1 6.5628566889782 3.49806729835411 1.9342467457286399 2
2956 2956 1.0 1 -1.2684744705396298 3.2854458574169 3.5270852096714997 2
2957 2957 1.0 1 -2.3728906658096 -1.8032709052386902 3.21070668210377 2
2958 2958 1.0 1 -0.577717897962161 -4.43390110703149 -6.734908042002551 2
2959 2959 1.0 1 0.9978936230015999 -0.813330262860088 7.21174893762629 2
2960 2960 1.0 1 -2.9995789302755202 -0.139431842135646 1.1513454367816 2
2961 2961 1.0 1 5.5428808448699005 -8.55390023494501 0.378637320736602 2
2962 2962 1.0 1 -2.09278985833671 -4.17586578645952 -6.35956244230893 2
2963 2963 1.0 1 -1.30731138206999 0.19012887177969898 -5.79472477391084 2
2964 2964 1.0 1 4.716008916691731 4.03639101456267 -7.77914204956716 2
2965 2965 1.0 1 1.64795718097976 0.0920828651892518 6.61657283136103 2
2966 2966 1.0 1 5.56902346552659 0.6233964504442839 -5.2268727011006 2
2967 2967 1.0 1 6.826762942041791 3.45703231500527 -3.21696177792779 2
2968 2968 1.0 1 0.666033147759723 10.810831678544 2.4860341163093103 2
2969 2969 1.0 1 1.00713551324724 -3.4761941866709503 -3.33662740940795 2
2970 2970 1.0 1 -5.6076411181266 7.67906367298128 -1.1198381750892399 2
2971 2971 1.0 1 2.46621881330584 -6.0494140500665 2.58728270786021 2
2972 2972 1.0 1 -0.7437255559451931 -5.877283061321321 -1.5480561435528402 2
2973 2973 1.0 1 0.9354221842021759 1.71785948219549 0.30807117720666605 2
2974 2974 1.0 1 -0.483144213504005 2.1900211788981 0.262017248659836 2
2975 2975 1.0 1 6.6183956707125695 -3.82676127380156 -2.39581172214173 2
2976 2976 1.0 1 -7.442831320237699 0.17652814690492302 1.4799888098116898 2
2977 2977 1.0 1 -4.3850741836674905 -2.6655975141095 -0.786104152257071 2
2978 2978 1.0 1 -2.8603817287115096 1.4803109156469199 2.42706293974083 2
2979 2979 1.0 1 -1.93872929074345 -2.0548631181333 -0.45571549317525106 2
2980 2980 1.0 1 1.8961965215593701 -1.93774985640612 -0.7799784931705649 2
2981 2981 1.0 1 -5.13415182869765 -4.0936853166192 -1.32928409239161 2
2982 2982 1.0 1 6.268626990699639 -3.64317790583684 3.59524296718023 2
2983 2983 1.0 1 5.63385480064986 2.09399317612609 -6.84283373331336 2
2984 2984 1.0 1 -4.03118960391444 -2.6879268122250997 -0.293030434631675 2
2985 2985 1.0 1 1.6084982449605603 5.81144990641123 -2.3324077012957796 2
2986 2986 1.0 1 2.98917410665617 1.42591928171202 1.2807935492072 2
2987 2987 1.0 1 -5.59028755769639 -2.56185197943342 6.70019137684775 2
2988 2988 1.0 1 -1.7226926646373701 2.7631234653049703 -5.42557330751358 2
2989 2989 1.0 1 -5.51697157639353 -5.544462173224651 -0.348360250024342 2
2990 2990 1.0 1 -1.41088732351105 -1.81517309527149 0.639263573885457 2
2991 2991 1.0 1 1.98070799470108 5.10039478857456 3.52378372118146 2
2992 2992 1.0 1 4.90613606109315 -3.75576568519435 -0.10371711648266198 2
2993 2993 1.0 1 -7.334213117800901 1.47213469952642 3.7624836930753 2
2994 2994 1.0 1 -0.719308818606822 -7.052668496459299 2.90714376046942 2
2995 2995 1.0 1 0.6742566398964971 -0.159858214565478 4.04117492276647 2
2996 2996 1.0 1 -0.259008028032514 1.06290252864124 6.0897738670497095 2
2997 2997 1.0 1 4.0822102818414905 6.224865862490691 -3.8091319716022793 2
2998 2998 1.0 1 0.976332838392486 -4.618346287986019 4.99256887221882 2
2999 2999 1.0 1 -1.3668238689953403 4.08178562716752 0.816248347004887 2
3000 3000 1.0 1 1.0727639824472501 1.6631231183646797 -1.28678200734221 2
3001 3001 1.0 1 7.849124389139599 0.37344628123999796 1.13578549266457 2
3002 3002 1.0 1 1.81827979980368 -7.65808164958163 -1.9671181832307898 2
3003 3003 1.0 1 -1.9610537381462902 1.72876837583839 5.335567105908639 2
3004 3004 1.0 1 -5.477387022829889 1.8144627962411397 -7.069971765163441 2
3005 3005 1.0 1 -2.5116825678079904 2.9798398963215202 0.0391557660817574 2
3006 3006 1.0 1 -0.970755328763932 5.54276412546619 -0.16862708903806303 2
3007 3007 1.0 1 -2.6871992584169 1.6810553056121698 0.0661361459323908 2
3008 3008 1.0 1 -7.19433889533041 -3.0476429457877403 0.0664124525972558 2
3009 3009 1.0 1 -1.75836342747774 -3.2192254576575805 4.7287699043228795 2
3010 3010 1.0 1 3.3677278402583397 -2.78258181713363 5.68753301149633 2
3011 3011 1.0 1 -5.29329347290133 -7.754952584895481 0.212479931737024 2
3012 3012 1.0 1 -4.986913775758 -4.739244629159121 -2.4396736536979704 2
3013 3013 1.0 1 -4.73360318360456 2.11716664408215 -2.45766033073031 2
3014 3014 1.0 1 -1.27980373088011 2.76842403121867 -5.6689059919058895 2
3015 3015 1.0 1 8.142152563779499 3.8577290608273 -0.39938017505705997 2
3016 3016 1.0 1 -4.023397741665081 -7.10889099108488 3.0690249400674903 2
3017 3017 1.0 1 -1.46373638547438 5.351319660674299 1.0874863576315699 2
3018 3018 1.0 1 -2.23775429712311 3.58358130955774 3.73832585425378 2
3019 3019 1.0 1 0.581926898573513 -4.04374411938981 0.0855700817448719 2
3020 3020 1.0 1 4.02212436548351 0.513731069368933 0.22124396681070801 2
3021 3021 1.0 1 -5.602005115587679 -4.30622544457194 0.48646380992728294 2
3022 3022 1.0 1 3.6143933649736697 5.9471960783620705 0.878604228785927 2
3023 3023 1.0 1 4.25875265627423 3.60761407187235 -2.45588091236738 2
3024 3024 1.0 1 0.0489985427048171 -2.03830412203498 -2.5833360867172797 2
3025 3025 1.0 1 2.6971300685693502 -6.3300864419301295 -3.8641150234123702 2
3026 3026 1.0 1 -3.03899949613301 1.50514385476441 -2.1131199090803303 2
3027 3027 1.0 1 -3.0907746629037005 3.6484454924103202 -4.24603394969788 2
3028 3028 1.0 1 -0.9552949697018941 2.57741902732321 0.8955861350350981 2
3029 3029 1.0 1 2.2330759397741096 -1.10347628737799 -5.718966271738981 2
3030 3030 1.0 1 4.45336600916421 2.1648577604757198 -0.312540613754732 2
3031 3031 1.0 1 -2.2599907840350495 -4.39753287881727 -3.1538748410760404 2
3032 3032 1.0 1 1.8637800812148202 2.8542787192019397 -0.644987685867246 2
3033 3033 1.0 1 -1.5803175123963502 -1.95807913299265 -0.474176802276765 2
3034 3034 1.0 1 -3.27785203400473 3.9509218712372705 -1.57476816570045 2
3035 3035 1.0 1 7.42535042798038 4.07568039683333 -4.02494851557357 2
3036 3036 1.0 1 5.27371074223435 5.395061692813099 -3.47241500937777 2
3037 3037 1.0 1 -4.911374680349179 6.197606691383981 1.45035814599628 2
3038 3038 1.0 1 -5.57140484041844 -1.19842668238896 -3.65270766753029 2
3039 3039 1.0 1 -4.09585725418091 1.01609297823826 -1.6321505368453402 2
3040 3040 1.0 1 -2.10844319102662 0.0440813590793075 -5.97768129080592 2
3041 3041 1.0 1 4.31574422971294 -5.96746435824412 2.32451688266413 2
3042 3042 1.0 1 4.67431074280175 -2.3782703988802405 -1.64294737530154 2
3043 3043 1.0 1 -0.14854985052986303 -0.0674555677236297 0.45644685517616895 2
3044 3044 1.0 1 -1.6794936897055102 -4.00138482557655 3.7752282150885703 2
3045 3045 1.0 1 -0.638680185701501 4.4657861036965 0.896434986553439 2
3046 3046 1.0 1 -1.63285061939626 2.7403775558670302 -0.660499217987067 2
3047 3047 1.0 1 -5.728000300028381 -4.13308866616831 1.0363530645562902 2
3048 3048 1.0 1 -3.2701210888721 0.0163719338685564 -2.07211822892749 2
3049 3049 1.0 1 -6.89435840157854 4.36027899947491 -0.638924809434415 2
3050 3050 1.0 1 -3.1391913580511304 -1.48618054555774 -0.908976566165427 2
3051 3051 1.0 1 -6.280040396400301 5.51060810819357 -2.35298698411645 2
3052 3052 1.0 1 0.986756264526922 0.554326466224813 1.0927307466540601 2
3053 3053 1.0 1 4.682896161037861 -4.414799768494491 1.89305939394381 2
3054 3054 1.0 1 -2.4635909558075295 8.809800059200189 -3.4029113618839997 2
3055 3055 1.0 1 2.4458653229682996 6.20572334007873 -4.3085266141035 2
3056 3056 1.0 1 0.33578560867697904 -9.55370247926061 -0.481193270086262 2
3057 3057 1.0 1 -0.601161352845505 -0.10447756453075599 2.6001802107037904 2
3058 3058 1.0 1 -0.753736419983564 -3.24697317356226 5.430375655508961 2
3059 3059 1.0 1 2.1859853393993602 0.606785004395268 -3.4156533979101096 2
3060 3060 1.0 1 6.880393172827151 -1.84958039920474 12.227216650408002 2
3061 3061 1.0 1 3.2670740096900497 -0.43553486901916705 -1.32704745837228 2
3062 3062 1.0 1 -7.444438473837731 -0.618091464389602 -10.8687833402515 2
3063 3063 1.0 1 3.49744046086174 1.7072400655108202 -6.135268907804461 2
3064 3064 1.0 1 -0.49250961684711403 -0.12978588876535901 2.9596276317507404 2
3065 3065 1.0 1 -0.0305450807092996 0.765307096072669 -2.2967986648034797 2
3066 3066 1.0 1 -3.4852431632693897 -2.47288583703434 -1.19625690236937 2
3067 3067 1.0 1 5.91079698208777 -3.20356461353661 -3.8123002480417596 2
3068 3068 1.0 1 -0.901771364051539 -3.7296999216982103 6.0529379521496 2
3069 3069 1.0 1 1.09647363381842 -2.8521030715472597 -4.92388060493703 2
3070 3070 1.0 1 1.8621140558072902 9.25083602920444 1.5034586690858602 2
3071 3071 1.0 1 -0.11690409462074 -4.5603721220502 -1.7155401687979799 2
3072 3072 1.0 1 -4.9121864871183405 0.20055663105688698 -5.687458363326759 2
3073 3073 1.0 1 -0.842578384155159 6.465070243764781 -1.27886214244895 2
3074 3074 1.0 1 -1.05113623240967 0.6302173326459721 0.8579267127369091 2
3075 3075 1.0 1 5.120702256689549 4.38440515751347 -3.3671002646340096 2
3076 3076 1.0 1 -5.036277976702321 -3.44636685711798 3.38471267714663 2
3077 3077 1.0 1 4.16209798674162 5.5609490119704805 3.56835702519639 2
3078 3078 1.0 1 5.62518250181346 -1.97018125741995 5.467030720891299 2
3079 3079 1.0 1 -3.88685155022056 4.7966951823418205 0.445403014572841 2
3080 3080 1.0 1 -1.5402873738485199 6.5097669651627195 1.0987618992714399 2
3081 3081 1.0 1 -1.01097695033892 6.0852980731334005 5.297782922275349 2
3082 3082 1.0 1 -2.9138487877215695 -1.1719570023060901 6.191814673558099 2
3083 3083 1.0 1 -0.717680220121013 1.3636476926198402 4.598548617085349 2
3084 3084 1.0 1 -1.49671795633073 -1.45847324965996 -4.9410962750093095 2
3085 3085 1.0 1 -2.2587436754966 1.03722405913853 4.66996882604105 2
3086 3086 1.0 1 -3.09772516461175 -0.44473892438786106 -9.493926657479019 2
3087 3087 1.0 1 -5.671445800496921 -1.22412655814056 6.28311973105384 2
3088 3088 1.0 1 -2.20264882241286 3.87654069997669 6.16249882963436 2
3089 3089 1.0 1 3.87388097291438 -1.71110771510852 5.37159129641967 2
3090 3090 1.0 1 4.313335619140839 -1.56783496498228 -4.7605884996091605 2
3091 3091 1.0 1 -2.43882622700853 5.05051371912164 0.39455778604647895 2
3092 3092 1.0 1 -7.41481267745938 5.912189225381559 1.84070251433324 2
3093 3093 1.0 1 1.22219074622275 5.8186213459464 3.2920984093126697 2
3094 3094 1.0 1 3.3369731478188904 5.04686330649516 -13.4469255898347 2
3095 3095 1.0 1 3.2344758773502003 1.27879195478571 4.58049292433754 2
3096 3096 1.0 1 -2.4109089262095096 0.4658010027172779 -3.1597685690943598 2
3097 3097 1.0 1 1.26305140095661 0.130172491780937 -0.341738136676115 2
3098 3098 1.0 1 -0.48501357203919 6.698599089849241 -2.96601345842235 2
3099 3099 1.0 1 3.6994711876635296 3.2442099549749304 3.9089928257428395 2
3100 3100 1.0 1 -4.62834958692887 -3.05136687888298 -0.249416943719513 2
3101 3101 1.0 1 -6.04301099842054 0.299261358754653 1.08379005655601 2
3102 3102 1.0 1 5.99192228805369 -0.374002254517039 3.93944824464957 2
3103 3103 1.0 1 -5.20877802311567 -7.07273865191733 4.24912021054371 2
3104 3104 1.0 1 5.15993962914904 -4.29182810497665 2.9307644615107598 2
3105 3105 1.0 1 4.191214666709721 2.48851217468469 1.18410338661899 2
3106 3106 1.0 1 -2.2710523072970696 2.74372452681397 -1.32592350260826 2
3107 3107 1.0 1 -3.05279735445556 2.176400167769 -0.0753068913147068 2
3108 3108 1.0 1 -8.31193703096095 -5.1306860791746 -1.05149396593029 2
3109 3109 1.0 1 -3.09086532356236 -5.929481960333169 4.58671768016427 2
3110 3110 1.0 1 0.8171093657320151 1.3484513118058101 3.83743929305134 2
3111 3111 1.0 1 3.2943275228104705 -1.3156744673103402 1.6077130440960699 2
3112 3112 1.0 1 -4.6367530163773205 1.3656457447566297 -7.423090217728291 2
3113 3113 1.0 1 0.147780315109323 4.421487681272461 -3.07831637183541 2
3114 3114 1.0 1 -0.10020260793207302 -2.88756588384912 -3.01449983008031 2
3115 3115 1.0 1 0.292593001646685 -1.0402719476433102 5.996592171304281 2
3116 3116 1.0 1 -4.7227402304184904 -1.55294862913531 -0.96323947484603 2
3117 3117 1.0 1 -7.68890170521505 -3.1008382091012203 -0.456046771416761 2
3118 3118 1.0 1 6.47745733397892 0.674656787077381 -1.4453137858306202 2
3119 3119 1.0 1 4.33818552114768 -2.90256503133302 1.5330109711867699 2
3120 3120 1.0 1 2.97986898061138 6.531898437774 -3.03961520622212 2
3121 3121 1.0 1 -2.9317062770427 10.1443957310587 -1.94780090528621 2
3122 3122 1.0 1 -0.18204373479476899 -4.858704443269179 -0.533775447111661 2
3123 3123 1.0 1 3.8548268570652597 -1.31147545733286 1.12842840727298 2
3124 3124 1.0 1 3.4661046214354903 -2.17751848571528 -1.33399821549792 2
3125 3125 1.0 1 2.7235709450562204 -1.01186833473956 -6.96726754009868 2
3126 3126 1.0 1 -0.031730722573461004 1.08197236705866 -3.53943807359335 2
3127 3127 1.0 1 1.01475690531412 6.7229283476464605 6.84594702617864 2
3128 3128 1.0 1 -3.28046337053631 0.292593086753309 2.51849489065289 2
3129 3129 1.0 1 -2.41437672988521 3.0188096463555896 -2.67287219700652 2
3130 3130 1.0 1 2.3436341018823197 3.8070092100619 0.0019733216722687 2
3131 3131 1.0 1 -10.1585214732164 -5.2745296105047 1.62353855899106 2
3132 3132 1.0 1 5.11177821249594 5.24787919167779 0.6991896384007739 2
3133 3133 1.0 1 -9.73264014099799 -3.04047105021936 2.94735515078814 2
3134 3134 1.0 1 -4.68914141648661 0.541584627031114 0.987749548729582 2
3135 3135 1.0 1 3.21900006769769 -4.75585687400056 1.24334898249216 2
3136 3136 1.0 1 -3.68452186060882 6.3445100479617205 4.2233515227875795 2
3137 3137 1.0 1 -2.76912688053397 6.416212496038481 0.829655187145649 2
3138 3138 1.0 1 0.346555886166455 0.613854353443289 1.98519272081031 2
3139 3139 1.0 1 11.1300574889253 2.84679187352606 -7.53351617829829 2
3140 3140 1.0 1 3.15875571102499 4.7368082183417 -0.49608432787342494 2
3141 3141 1.0 1 2.95548865637721 2.2454611448917996 8.42896110491589 2
3142 3142 1.0 1 2.31563071271663 1.1749799754210402 7.76253352147891 2
3143 3143 1.0 1 2.8679737015936806 1.6784661786058102 -3.4322548639202703 2
3144 3144 1.0 1 -2.08603210005849 3.8463927855803597 -5.20900640672187 2
3145 3145 1.0 1 -5.59098200624622 -5.239720817264219 1.80835088802048 2
3146 3146 1.0 1 0.7550092881935071 1.04306572092365 -0.7588504412190649 2
3147 3147 1.0 1 2.16649384430529 2.12678095422815 -0.011831987480923999 2
3148 3148 1.0 1 5.897032392820081 1.24938856480983 -2.9900553750244905 2
3149 3149 1.0 1 -0.260076362881001 -8.14574233172287 -2.10508698258062 2
3150 3150 1.0 1 2.31930979046433 -3.93285984442419 0.20998080109041103 2
3151 3151 1.0 1 2.54619357718639 1.30308822702681 -0.579666114697498 2
3152 3152 1.0 1 4.8446300833389 -1.7183682837005299 -6.54108682397387 2
3153 3153 1.0 1 1.8553559679326599 -6.747774297785719 0.9005459443784559 2
3154 3154 1.0 1 1.09780026455604 -0.724313925286245 -5.925563876676099 2
3155 3155 1.0 1 0.38238706564223707 -0.650124982524228 -3.9322764827813197 2
3156 3156 1.0 1 1.21548407660201 7.29699483465293 -5.500027354277459 2
3157 3157 1.0 1 -5.73686476485365 1.45852085251129 -4.93238795698349 2
3158 3158 1.0 1 2.93084901274876 -0.9827436310952091 -2.1995095067423502 2
3159 3159 1.0 1 2.61693023749667 -6.82629756922856 -2.16409474852827 2
3160 3160 1.0 1 3.6180542062894903 -4.46613455807657 2.5940727132223396 2
3161 3161 1.0 1 -6.73263558469858 -5.20938142811382 0.0641932819507212 2
3162 3162 1.0 1 -0.0005408957636494929 -0.6075957099073399 1.1837455172771398 2
3163 3163 1.0 1 0.82243962126761 -6.12436435958904 1.67574339834147 2
3164 3164 1.0 1 2.62036231237515 -3.63278592088201 0.886483737846687 2
3165 3165 1.0 1 5.45601171833683 -2.3902669346772005 0.0782973896491325 2
3166 3166 1.0 1 -1.75688999231308 -1.3461313172997902 -3.27954635626719 2
3167 3167 1.0 1 -1.59448764956095 -2.3201148027182703 1.74854612876204 2
3168 3168 1.0 1 0.0802541532308662 -6.902043095945389 6.685939608697491 2
3169 3169 1.0 1 -4.2540059490907005 -2.21876123398218 -3.60786342004417 2
3170 3170 1.0 1 4.94630045625469 -3.4788729195094596 -1.58251329157269 2
3171 3171 1.0 1 -0.710668049092557 -2.70408217938528 -3.2665470053723102 2
3172 3172 1.0 1 6.89504681871803 0.875016310635907 3.30902383457216 2
3173 3173 1.0 1 -2.5512937942982097 -0.42868967951612397 -4.62283462606009 2
3174 3174 1.0 1 -6.265152553187151 0.43555370901096 0.242909515031611 2
3175 3175 1.0 1 5.449158540812191 -0.674780098496349 -1.5066108611794697 2
3176 3176 1.0 1 0.773980374060217 3.24789658763873 2.7168864956978798 2
3177 3177 1.0 1 2.46074170003318 3.74059978990385 1.22975124184781 2
3178 3178 1.0 1 2.8137431238736896 -6.360778713412929 1.21773971525676 2
3179 3179 1.0 1 1.01417206718898 2.02498360532873 -0.804044201361757 2
3180 3180 1.0 1 -4.17104605041397 1.3016778396585802 4.570738185955321 2
3181 3181 1.0 1 2.56896916692774 6.89924671426757 -0.870173065385604 2
3182 3182 1.0 1 0.600082804834909 -0.570352191460744 -5.732760934028651 2
3183 3183 1.0 1 1.03434026126672 2.9407278308981 6.920949787613879 2
3184 3184 1.0 1 -1.18238780028808 0.52190511867556 -4.59052449068671 2
3185 3185 1.0 1 1.2841001982237699 1.9425456385356499 -0.212147095792882 2
3186 3186 1.0 1 -3.28740076171547 2.3515362886424502 0.42485784684773 2
3187 3187 1.0 1 4.87565283752099 -0.663226385327629 -5.43000525306904 2
3188 3188 1.0 1 -0.636653112128986 3.74027918064461 -0.7392798856918129 2
3189 3189 1.0 1 -10.200806258019199 -3.0465417204312097 0.60633993931288 2
3190 3190 1.0 1 -2.22664835477552 5.10369409217304 -2.54766560752711 2
3191 3191 1.0 1 0.650139346493327 -3.1331596390533702 7.84038569221525 2
3192 3192 1.0 1 -7.03770696666775 -1.6990660571643301 1.23465746149372 2
3193 3193 1.0 1 1.004499389502 1.45178951897106 5.93368471749391 2
3194 3194 1.0 1 5.7295283706196205 1.28182585843332 2.16197084516912 2
3195 3195 1.0 1 7.94302934564001 -8.33608366158283 -1.17703020669142 2
3196 3196 1.0 1 3.0009314849221598 2.7913901989776404 -4.36057219095142 2
3197 3197 1.0 1 2.5100900799209103 0.29816635840993 -2.55547590868234 2
3198 3198 1.0 1 1.58653990400594 -3.21784298458987 -3.50182763993827 2
3199 3199 1.0 1 2.58779617037043 2.53825260270742 -12.0141463952474 2
3200 3200 1.0 1 3.0731286867177006 -0.628440045122898 4.20211043321413 2
3201 3201 1.0 1 -1.67729679148028 0.5254993819366409 3.7230080522593703 2
3202 3202 1.0 1 2.14776172827392 1.65808271363186 5.0413581515144905 2
3203 3203 1.0 1 4.22087365939975 -2.97517376500373 -2.76093518293814 2
3204 3204 1.0 1 0.6511286702906149 3.6794261174797303 -1.7318190038651398 2
3205 3205 1.0 1 5.24086103453949 2.59113554117423 -1.0836963266708999 2
3206 3206 1.0 1 -1.6912187734977702 -0.400369310233272 1.06107651240705 2
3207 3207 1.0 1 -7.13647634286995 1.8272126168844398 -3.16936788381415 2
3208 3208 1.0 1 -3.86965295968541 -0.905904154034388 0.17949139559904 2
3209 3209 1.0 1 1.3572617012294599 -6.444604818633291 -4.6361325105535 2
3210 3210 1.0 1 11.6062010178975 2.42375962182201 -0.477904307161351 2
3211 3211 1.0 1 -4.51921693159265 -4.5098786177008305 2.70224474510139 2
3212 3212 1.0 1 -1.01800315926447 -0.9735303438091969 1.41091307110598 2
3213 3213 1.0 1 -2.0789106800698 1.05026147162871 1.6807792543374198 2
3214 3214 1.0 1 -2.73932190972826 -0.285643436397524 -2.2748754949212997 2
3215 3215 1.0 1 -7.297353179181731 4.86660828458419 3.40016633960679 2
3216 3216 1.0 1 -8.23544134961488 -3.99701943860727 4.00132633663907 2
3217 3217 1.0 1 -2.10583346724338 0.31384069934977504 -1.9508827013975099 2
3218 3218 1.0 1 -1.46227199276309 2.2694347065360896 -1.78653120155991 2
3219 3219 1.0 1 -2.0854097825461597 -0.101660102310787 -0.77716023829349 2
3220 3220 1.0 1 2.0271235168366997 -3.6882805151462104 3.1564621822245003 2
3221 3221 1.0 1 3.4971761688132994 -2.44885998180456 0.406302951733608 2
3222 3222 1.0 1 -1.29570376281598 -9.264396324564169 5.75597566671204 2
3223 3223 1.0 1 1.13163924138783 -3.53501486143471 3.6054503419347994 2
3224 3224 1.0 1 3.2975187232114602 -5.9293617042089295 -2.69438008898293 2
3225 3225 1.0 1 -5.26819938182697 3.94782287159321 -3.1729539662672996 2
3226 3226 1.0 1 -1.53712549046557 -3.49881562683407 0.0285552072232797 2
3227 3227 1.0 1 2.22428948150138 -0.134137505454284 -1.00893184921463 2
3228 3228 1.0 1 4.73724472860971 4.1532891983724705 -5.31776236553137 2
3229 3229 1.0 1 -0.292086895758616 -3.38382082744072 1.3415362494641498 2
3230 3230 1.0 1 5.80668300239272 -2.2552484674064197 -5.56413049511908 2
3231 3231 1.0 1 -5.26029253754934 4.62810787271295 2.6381165132603503 2
3232 3232 1.0 1 -1.10991930815167 -0.45527920263837895 -0.35167464887237293 2
3233 3233 1.0 1 -1.26023524632478 -3.39781773021323 -3.0959367532585 2
3234 3234 1.0 1 -2.91826105963956 3.76134575465093 -5.27670335324166 2
3235 3235 1.0 1 0.5584550968995939 3.09482579538696 -9.06039154080458 2
3236 3236 1.0 1 7.79358565494066 2.60377776663447 -1.95345720492886 2
3237 3237 1.0 1 2.0666395982608603 -1.9672447125132702 0.94412954565078 2
3238 3238 1.0 1 -7.2872373080918 6.699336626608041 9.580287871268 2
3239 3239 1.0 1 -1.39528244581232 3.6696700981611206 4.53776076845777 2
3240 3240 1.0 1 2.2842638689330097 -6.24740044513498 -2.49031069494388 2
3241 3241 1.0 1 6.154773287025209 7.33498238458974 -3.0851046955760495 2
3242 3242 1.0 1 -6.2633892357790195 -1.7330468676638302 -4.21762163199567 2
3243 3243 1.0 1 -3.4901220141131497 -0.515405172668581 1.8459846609363002 2
3244 3244 1.0 1 -2.16817406075324 4.28900505000958 -7.3787087002050695 2
3245 3245 1.0 1 2.4678646828518302 -2.1434013135141297 -5.3850642669613 2
3246 3246 1.0 1 1.6944799365580903 2.96047445760913 0.230534883332934 2
3247 3247 1.0 1 -1.27462998976202 -1.67195323284475 6.83250248776971 2
3248 3248 1.0 1 0.938721042727759 -0.537156675642738 -1.07495690468704 2
3249 3249 1.0 1 -3.41751338543778 -2.04960394947084 -0.7885550390709252 2
3250 3250 1.0 1 6.53522910514931 -1.04569324702282 3.25850583840752 2
3251 3251 1.0 1 -3.36617329828444 2.32249962969861 -0.585287336711194 2
3252 3252 1.0 1 1.9001605496771898 4.020947123304221 -0.0039163959607561106 2
3253 3253 1.0 1 4.54629769057769 1.59225193978822 -0.26968716239123497 2
3254 3254 1.0 1 -1.52519768363433 -1.8516260933091298 1.2183526455138602 2
3255 3255 1.0 1 2.74656193825611 -1.2531843935870002 -0.0077932338559954 2
3256 3256 1.0 1 -0.12182967280573899 0.922149833761827 7.035513466213991 2
3257 3257 1.0 1 -1.52089188035596 -3.5908306944623 -2.03422065235942 2
3258 3258 1.0 1 2.06056328440633 -2.25368425712704 4.36761949958952 2
3259 3259 1.0 1 4.99580686234731 0.0824116045120746 0.7165953185676479 2
